ID Tender;tahun;Agency;Satuan Kerja;Nama Paket;Pagu;thn_pengumuman;bln_pengumuman;Kode Anggaran;Akun;E1;JenisBelanja;Kategori;Sistem_pengadan;HPS;jumlah_paket;sistem_pengadaan;metode_pengadaan;metode_evaluasi;cara_pembayaran;kualifikasi_usaha;sumber_dana;status_penyedia;tkdn;jadwal_awal_pengadaan;jadwal_akhir_pengadaan;lokasi;propinsi;pernah_gagal
27026011;2019;Kementerian Keuangan;KANTOR PENGELOLAAN PEMULIHAN DATA;Pekerjaan Perapihan Pagar Gedung KPPD TA 2019;348743000;2019;6;01.1634.951.---.998.0C.533121;533121;01 - SETJEN;Modal;Pekerjaan Konstruksi;Tender;348741292.4;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;ya;2019-04-01;2019-05-01;Balikpapan (Kota);Kalimantan Timur;1
27028011;2019;Kementerian Keuangan;BALAI DIKLAT KEUANGAN CIMAHI;Pengadaan Jasa Konsumsi Pelatihan Tahap II Tahun Anggaran 2019 di BDK Cimahi;1887392400;2019;5;015.11.04.1731.502.002.002.52.521211;521211;11 - BPPK;Barang;Jasa Lainnya;Tender;1873655000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-05-01;2019-06-01;Bandung (Kab.);Jawa Barat;0
27031011;2019;Kementerian Keuangan;KANWIL DITJEN PERBENDAHARAAN PROVINSI SUMATERA UTARA;Renovasi Ruang Kerja Kanwil Ditjen Perbendaharaan Provinsi Sumatera Utara Tahun Anggaran 2019;398190000;2019;5;015.08.09.1706.951.001.998.01.533121;533121;08 - DJPBN;Modal;Pekerjaan Konstruksi;Tender;397970119.1;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-05-01;2019-05-01;Medan (Kota);Sumatera Utara;0
27033011;2019;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MAKASSAR;Pengadaan Jasa Konsumsi Peserta Pelatihan Semester II (Reguler dan Non-Reguler) Pada Balai Diklat Keuangan Makassar T.A. 2019;1994274250;2019;6;04.1731.502.003.052.52.521211,04.1731.502.002.052.52.521211,04.1731.502.021.052.52.521211,04.1731.502.027.052.52.521211,04.1731.502.019.052.52.521211;521211;11 - BPPK;Barang;Jasa Lainnya;Tender;1952079000;5;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN, APBN, APBN, APBN, APBN;penyedia murni;ya;2019-05-01;2019-06-01;Makassar (Kota);Sulawesi Selatan;0
27045011;2019;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Pengembangan Infrastruktur TIK Manajemen Aset Negara Kementerian Keuangan Tahun Anggaran 2019;20392182000;2019;7;01.1634.951.951.996.0A.532111;532111;01 - SETJEN;Modal;Pengadaan Barang;Tender;20392174000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-05-01;2019-06-01;Balikpapan (Kota);Kalimantan Timur;1
27046011;2019;Kementerian Keuangan;SEKRETARIAT JENDERAL;Capacity Building Biro SDM Tahun 2019;640540000;2019;5;01.1631.001.001.058.0C.522191;522191;01 - SETJEN;Barang;Jasa Lainnya;Tender Cepat;315999970;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;ya;2019-05-01;2019-06-01;Bogor (Kota);Jawa Barat;0
27054011;2019;Kementerian Keuangan;BALAI DIKLAT KEUANGAN PONTIANAK;Pengadaan Pembangunan Sarana Penunjang Kediklatan - Paket Hydrant BDK Pontianak TA 2019;1456924000;2019;8;04.1731.951.001.054.0A.533111;533111;11 - BPPK;Modal;Pekerjaan Konstruksi;Tender;1453441124;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-04-01;2019-05-01;Kubu Raya (Kab.);Kalimantan Barat;0
27055011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pemeliharaan Kapal Patroli Tahun Anggaran 2019;4000000000;2019;5;13.1678.994.994.002.0C.523121;523121;05 - DJBC;Barang;Jasa Lainnya;Tender;3909670050;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;ya;2019-04-01;2019-05-01;Palu (Kota);Sulawesi Tengah;1
27070011;2019;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MAKASSAR;Pengadaan Jasa Laundry Peserta Pelatihan Semester II (Reguler dan Non-Reguler) pada Balai Diklat Keuangan Makassar T.A. 2019;512102500;2019;6;04.1731.502.005.052.52.522191,04.1731.502.021.052.52.522191,04.1731.502.019.052.52.522191,04.1731.502.027.052.52.522191,04.1731.502.003.052.52.522191,04.1731.502.002.052.52.522191;522191;11 - BPPK;Barang;Jasa Lainnya;Tender;455427500;6;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN, APBN, APBN, APBN, APBN, APBN;penyedia murni;ya;2019-05-01;2019-06-01;Makassar (Kota);Sulawesi Selatan;0
27085011;2019;Kementerian Keuangan;KANTOR WILAYAH DJP NUSA TENGGARA;Pekerjaan Jasa Konstruksi Pelaksana Pembangunan/Renovasi Gedung Kantor Wilayah DJP Nusa Tenggara;4664721000;2019;6;12.1667.951.998.000.0A.533121;533121;04 - DJP;Modal;Pekerjaan Konstruksi;Tender;4195879450;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-06-01;2019-07-01;Mataram (Kota);Nusa Tenggara Barat;0
27088011;2019;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA MATARAM TIMUR;Pengadaan Jasa Pengawasan Pembangunan/Renovasi Gedung dan Bangunan KPP Pratama Mataram Timur;173972000;2019;6;12.1668.951.998.000.0A.533121;533121;04 - DJP;Modal;Jasa Konsultasi;Seleksi;173767077;1;Seleksi ; Prakualifikasi Dua File ; Kualitas dan Biaya;Waktu Penugasan;;APBN;penyedia murni;ya;2019-05-01;2019-07-01;Mataram (Kota);Nusa Tenggara Barat;0
27091011;2019;Kementerian Keuangan;BADAN PENDIDIKAN DAN PELATIHAN KEUANGAN;Pengadaan Peralatan Asrama Diklat BPPK di BDK Pekanbaru Tahun Anggaran 2019;1270000000;2019;6;11.1739.951.001.053.00.532111;532111;11 - BPPK;Modal;Pengadaan Barang;Tender Cepat;1267259474;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-05-01;2019-06-01;Pekan Baru (Kota);Riau;0
27101011;2019;Kementerian Keuangan;KANTOR PENGELOLAAN TIK DAN BMN MAKASSAR;PENGADAAN JASA PEMELIHARAAN KEBERSIHAN GEDUNG, TAMAN DAN HALAMAN GKN MAKASSAR SEMESTER II TAHUN 2019;4574640000;2019;6;01.1638.994.994.002.52.521111;521111;01 - SETJEN;Barang;Jasa Lainnya;Tender;1939835700;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;ya;2018-12-01;2018-12-01;Makassar (Kota);Sulawesi Selatan;0
27124011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL PAJAK;Pemeliharaan Appliance Enterprise Data Warehouse;5800000000;2019;8;12.1656.501.051.A.52.523121;523121;04 - DJP;Barang;Jasa Lainnya;Tender;5697902100;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-05-01;2019-06-01;Jakarta Selatan (Kota);DKI Jakarta;1
27148011;2019;Kementerian Keuangan;POLITEKNIK KEUANGAN NEGARA STAN;Pengadaan Sewa Peralatan Pendukung Ruang Ujian Tertulis SPMB PKN STAN Wilayah Jogjakarta Tahun Anggaran 2019;450000000;2019;6;04.1738.503.052.00E.52.525113;525113;11 - BPPK;Barang;Jasa Lainnya;Tender Cepat;424018375;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-06-01;2019-06-01;Yogyakarta (Kota);DI Yogyakarta;0
27155011;2019;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN BEA DAN CUKAI  BPPK;Pemeliharaan Renovasi Interior Gedung Auditorium;5467571000;2019;7;04.1733.994.001.002.0a.523111;523111;11 - BPPK;Barang;Pekerjaan Konstruksi;Tender;695560800;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-06-01;2019-07-01;Jakarta Timur (Kota);DKI Jakarta;0
27157011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;Pengadaan Java Application Server SAKTI Ditjen Perbendaharaan TA. 2019;17203396672;2019;6;09.1704.004.001.996.0A.536111;536111;08 - DJPBN;Modal;Jasa Lainnya;Tender;17203396672;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-05-01;2019-05-01;Jakarta Pusat (Kota);DKI Jakarta;0
27162011;2019;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Pengembangan Video Conference Kemenkeu;3630000000;2019;7;01.1634.951.951.996.OA.532111;532111;01 - SETJEN;Modal;Pengadaan Barang;Tender;3542000000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-05-01;2019-06-01;Jakarta Pusat (Kota);DKI Jakarta;1
27178011;2019;Kementerian Keuangan;KANTOR PUSAT DJKN;PENGADAAN DUKUNGAN ACTIVITY BASED WORKPLACE (ABW) FURNITUR KANTOR PUSAT DJKN TAHUN 2019;4219180394;2019;6;10.1717.951.001.997.0B.532111;532111;09 - DJKN;Modal;Pengadaan Barang;Tender Cepat;4219180394;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2019-05-01;2019-06-01;Jakarta Pusat (Kota);DKI Jakarta;0
27183011;2019;Kementerian Keuangan;KANTOR PUSAT DJKN;Pengadaan Pengembangan Aplikasi Modul Kekayaan Negara Dipisahkan (Modul KND);250000000;2019;6;10.1711.054.000.000.00.536111;536111;09 - DJKN;Modal;Jasa Konsultasi;Seleksi;249293000;1;Seleksi ; Prakualifikasi Dua File ; Kualitas dan Biaya;Lumsum;;APBN;penyedia murni;ya;2019-06-01;2019-07-01;Jakarta Pusat (Kota);DKI Jakarta;0
27188011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Belanja Modal Perangkat Lunak Big Data di Lingkungan Direktorat Jenderal Bea dan Cukai Tahun Anggaran 2019;14760900000;2019;6;13.1686.951.951.996.0G.532111;532111;05 - DJBC;Modal;Pengadaan Barang;Tender;13085137951;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2019-05-01;2019-06-01;Jakarta Timur (Kota);DKI Jakarta;1
27193011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Sepatu Dinas Pegawai DJBC Tahun Anggaran 2019;9414925000;2019;6;13.1686.994.994.002.0D.521811;521811;05 - DJBC;Barang;Pengadaan Barang;Tender;7661077995;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;ya;2019-06-01;2019-07-01;Jakarta Timur (Kota);DKI Jakarta;0
27202011;2019;Kementerian Keuangan;KANTOR PUSAT DJKN;Perancangan Datawarehouse DJKN;200000000;2019;6;10.1711.054.000.000.00.536111;536111;09 - DJKN;Modal;Jasa Konsultasi;Seleksi;198863500;1;Seleksi ; Prakualifikasi Dua File ; Kualitas dan Biaya;Lumsum;;APBN;penyedia murni;tidak;2019-05-01;2019-06-01;Jakarta Pusat (Kota);DKI Jakarta;1
27217011;2019;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN ANGGARAN DAN PERBENDAHARAAN  BPPK;Pengadaan Konstruksi Turap pada Pusdiklat Anggaran dan Perbendaharaan Tahun Anggaran 2019;1853603000;2019;7;04.1732.951.054.00A.0A.533111;533111;11 - BPPK;Modal;Pekerjaan Konstruksi;Tender;1765215000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-05-01;2019-06-01;Bogor (Kab.);Jawa Barat;0
27222011;2019;Kementerian Keuangan;KANWIL DJKN DKI JAKARTA;Pengadaan AC Kantor Wilayah DJKN DKI Jakarta;787140000;2019;7;10.1715.951.997.051.53.532111;532111;09 - DJKN;Modal;Pengadaan Barang;Tender Cepat;320392233.3;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2019-05-01;2019-05-01;Jakarta Pusat (Kota);DKI Jakarta;0
27224011;2019;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA MATARAM BARAT;PENGADAAN JASA PELAKSANA KONSTRUKSI PEMBANGUNAN/RENOVASI GEDUNG DAN BANGUNAN KPP PRATAMA MATARAM BARAT;3368232000;2019;7;12.1668.951.998.000.OA.533121;533121;04 - DJP;Modal;Pekerjaan Konstruksi;Tender;3269134620;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;ya;2019-06-01;2019-07-01;Mataram (Kota);Nusa Tenggara Barat;0
27225011;2019;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG MATARAM;Pekerjaan Konstruksi Fisik Belanja Penambahan Nilai Gedung dan Bangunan;1000000000;2019;7;10.1716.951.001.998.0A.533121;533121;09 - DJKN;Modal;Pekerjaan Konstruksi;Tender;1000000000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-05-01;2019-06-01;Mataram (Kota);Nusa Tenggara Barat;0
27236011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL PAJAK;Pengadaan Pekerjaan Konstruksi Perbaikan dan Penambahan Sistem Mekanikal Elektrikal serta Perbaikan Ruang Pimpinan Kantor Pusat Direktorat Jenderal Pajak Tahap II Tahun Anggaran 2019;23918751000;2019;7;12.1670.951.998.B.53.533121;533121;04 - DJP;Modal;Pekerjaan Konstruksi;Tender;23915028276;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2019-06-01;2019-08-01;Jakarta Selatan (Kota);DKI Jakarta;0
27237011;2019;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG BENGKULU;Pekerjaan Konstruksi Fisik;1395494000;2019;7;09.0998.533.002.002.09.538154,09.0998.533.002.001.09.538154,09.0998.533.002.005.09.538154,09.0998.533.002.006.09.538154,09.0998.533.002.004.09.538154,09.0998.533.002.003.09.538154;538154;09 - DJKN;Modal;Pekerjaan Konstruksi;Tender;1392520859;6;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN, APBN, APBN, APBN, APBN, APBN;penyedia murni;ya;2019-07-01;2019-07-01;Bengkulu (Kota);Bengkulu;0
27244011;2019;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MEDAN;Pengadaan Jasa Konsumsi Peserta dan Pengajar Pelatihan Semester II Tahun Anggaran 2019;2033786000;2019;7;04.1731.502.027.052.00.521211,04.1731.502.021.052.00.521211,04.1731.502.019.052.00.521211,04.1731.502.012.052.00.521211,04.1731.502.006.052.00.521211,04.1731.502.003.052.00.521211,04.1731.502.002.052.00.521211;521211;11 - BPPK;Barang;Jasa Lainnya;Tender;1086942800;7;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN, APBN, APBN, APBN, APBN, APBN, APBN;penyedia murni;ya;2019-05-01;2019-05-01;Medan (Kota);Sumatera Utara;1
27260011;2019;Kementerian Keuangan;LEMBAGA MANAJEMEN ASET NEGARA BABUN;Pengadaan Jasa Konsultansi Perencanaan Renovasi Aset Panglima Polim Jakarta;400922500;2019;7;08.5868.001.000.000.-;.000.-;09 - DJKN;Modal;Jasa Konsultasi;Seleksi;400922500;1;Seleksi ; Prakualifikasi Dua File ; Kualitas dan Biaya;Lumsum;;BLU;penyedia murni;ya;2019-06-01;2019-08-01;Jakarta Selatan (Kota);DKI Jakarta;0
27261011;2019;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC BANDA ACEH;Pekerjaan Konstruksi Gedung/Bangunan Kantor Pelayanan dan Pengawasan Tipe Madya Pabean C Banda Aceh;3677000000;2019;7;05.1681.951.998.998.05.533111;533111;05 - DJBC;Modal;Pekerjaan Konstruksi;Tender;3643932172;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2019-07-01;2019-08-01;Banda Aceh (Kota);Aceh;0
27266011;2019;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA MATARAM TIMUR;Renovasi Gedung Kantor KPP Pratama Mataram Timur;5537020000;2019;7;12.1668.951.998.000.0A.533121;533121;04 - DJP;Modal;Pekerjaan Konstruksi;Tender;5112054649;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-07-01;2019-07-01;Mataram (Kota);Nusa Tenggara Barat;0
27269011;2019;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG   KISARAN;REHAB GEDUNG KANTOR KPKNL KISARAN TAHUN ANGGARAN 2019;2841363000;2019;7;10.1716.951.998.998.10.533121;533121;09 - DJKN;Modal;Pekerjaan Konstruksi;Tender;2840876953;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-07-01;2019-08-01;Asahan (Kab.);Sumatera Utara;0
27302011;2019;Kementerian Keuangan;KANTOR PENGELOLAAN TIK DAN BMN DENPASAR;Pengecetan dan perbaikan Talang Gedung Barat;500000000;2019;7;01.1638.994.002.00C.01.523111;523111;01 - SETJEN;Barang;Pekerjaan Konstruksi;Tender;457731708.5;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-06-01;2019-06-01;Denpasar (Kota);Bali;1
27304011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;Pengadaan Agent Deskpro On Premise HAI Ditjen Perbendaharaan TA. 2019;474571680;2019;7;09.1704.004.001.996.0A.536111;536111;08 - DJPBN;Modal;Pengadaan Barang;Tender;402849216;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2019-06-01;2019-07-01;Jakarta Pusat (Kota);DKI Jakarta;0
27319011;2019;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Perangkat Security Management Kemenkeu TA 2019;8030000000;2019;7;01.1634.951.951.996.0A.532111;532111;01 - SETJEN;Modal;Pengadaan Barang;Tender;7683368000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-06-01;2019-08-01;Balikpapan (Kota);Kalimantan Timur;1
27324011;2019;Kementerian Keuangan;KANTOR PELAYANAN PERBENDAHARAAN NEGARA TOBELO;Pengadaan Jasa Konstruksi Renovasi Rumah Dinas KPPN Tobelo;451050000;2019;7;09.1705.951.001.998.01.533111;533111;08 - DJPBN;Modal;Pekerjaan Konstruksi;Tender;450118535.5;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;ya;2019-05-01;2019-06-01;Halmahera Utara (Kab.);Maluku Utara;0
27327011;2019;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Perangkat Keamanan Jaringan dan Manajemen IP Address Tahun Anggaran 2019;5239025000;2019;7;01.1634.951.951.996.53.532111;532111;01 - SETJEN;Modal;Pengadaan Barang;Tender;5238200000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-07-01;2019-08-01;Jakarta Pusat (Kota);DKI Jakarta;0
27329011;2019;Kementerian Keuangan;KANTOR PUSAT DJKN;PEKERJAAN JASA SERTIFIKASI SISTEM MANAJEMEN MUTU ISO 9001:2015 PADA KPKNL DI LINGKUNGAN KANTOR WILAYAH DJKN SUMATERA SELATAN, JAMBI, DAN BANGKA BELITUNG;123360000;2019;7;10.1717.061.AAA.002.0A.522131;522131;09 - DJKN;Barang;Jasa Konsultasi;Seleksi;121698940;1;Seleksi ; Prakualifikasi Dua File ; Kualitas dan Biaya;Lumsum;;APBN;penyedia murni;ya;2019-06-01;2019-08-01;Jambi (Kota);Jambi;1
27332011;2019;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Perangkat Jaringan Tahun Anggaran 2019;7201501000;2019;7;01.1634.951.951.996.53.532111;532111;01 - SETJEN;Modal;Pengadaan Barang;Tender;7192900000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-07-01;2019-08-01;Jakarta Pusat (Kota);DKI Jakarta;0
27347011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Stiker Tanda Pengaman DJBC TA 2019;4485080000;2019;7;13.1686.994.994.002.0A.521811;521811;05 - DJBC;Barang;Pengadaan Barang;Tender;4485080000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;ya;2019-04-01;2019-05-01;Jakarta Timur (Kota);DKI Jakarta;0
27357011;2019;Kementerian Keuangan;BADAN PENDIDIKAN DAN PELATIHAN KEUANGAN;Pengadaan Peralatan Knowledge Management BPPK Tahap 3 Tahun Anggaran 2019;549978000;2019;7;11.1739.951.001.053.00.532111;532111;11 - BPPK;Modal;Pengadaan Barang;Tender Cepat;549978000;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2019-07-01;2019-07-01;Jakarta Selatan (Kota);DKI Jakarta;0
27360011;2019;Kementerian Keuangan;GEDUNG KEUANGAN NEGARA JAYAPURA;Pembangunan Gedung Keuangan Negara Jayapura;3.23766E+11;2019;7;01.1638.951.001.998.0A.533111;533111;01 - SETJEN;Modal;Pekerjaan Konstruksi;Tender;2.84077E+11;1;Tender ; Pascakualifikasi Dua File ; Harga Terendah Ambang Batas;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;ya;2019-07-01;2019-08-01;Jayapura (Kota);Papua;0
27374011;2019;Kementerian Keuangan;KANTOR PELAYANAN PERBENDAHARAAN NEGARA WAINGAPU;Rehabilitasi Rumah Negra Gol. II Tipe C Permanen;279008000;2019;8;09.1705.951.001.998.0A.533121;533121;08 - DJPBN;Modal;Pekerjaan Konstruksi;Tender;279008000;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-07-01;2019-07-01;Sumba Timur (Kab.);Nusa Tenggara Timur;0
27383011;2019;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Peralatan Fasilitas Perkantoran berupa Sound System Tahun Anggaran 2019;607332000;2019;7;13.1686.951.951.997.0A.532111;532111;05 - DJBC;Modal;Pengadaan Barang;Tender Cepat;570003533;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2019-07-01;2019-07-01;Jakarta Timur (Kota);DKI Jakarta;1
27388011;2019;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Perangkat Anti-Spam Email Kemenkeu TA 2019;5609411000;2019;7;01.1634.951.000.996.0A.532111;532111;01 - SETJEN;Modal;Pengadaan Barang;Tender;5026072656;1;Tender ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2019-06-01;2019-07-01;Balikpapan (Kota);Kalimantan Timur;0
27420011;2019;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEUANGAN UMUM;Pengadaan Jasa Konsultan Pengawas Pembangunan Lanjutan Gedung Asrama Pusdiklat KU TA 2019;186766000;2019;7;04.1735.951.001.998.00.533111;533111;11 - BPPK;Modal;Jasa Konsultasi;Seleksi;186752500;1;Seleksi ; Prakualifikasi Dua File ; Kualitas dan Biaya;Lumsum;;APBN;penyedia murni;ya;2019-07-01;2019-09-01;Jakarta Selatan (Kota);DKI Jakarta;0
27425011;2019;Kementerian Keuangan;POLITEKNIK KEUANGAN NEGARA STAN;PENGADAAN TOGA DAN SERAGAM PANITIA WISUDA POLITEKNIK KEUANGAN NEGARA STAN TAHUN 2019;800000000;2019;7;04.1738.502.015.015.52.521211;521211;11 - BPPK;Barang;Pengadaan Barang;Tender Cepat;715044000;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;ya;2019-07-01;2019-07-01;Tangerang Selatan (Kota);Banten;0
